0.0006999999999999628	8.257428068823281e-9
0.001403500000000035	8.261930782805656e-9
0.0021105174999999296	8.266460293030683e-9
0.0028210700874998964	8.271016689937765e-9
0.003535175437937438	8.275600155327301e-9
0.004252851315127062	8.280210873536005e-9
0.004974115571702636	8.284849030428367e-9
0.005698986149561044	8.289514813399488e-9
0.006427481080308875	8.294208411391162e-9
0.007159618485710418	8.298930014907913e-9
0.007895416578138905	8.303679816031965e-9
0.008634893661029494	8.308458008440041e-9
0.00937806812933463	8.313264787419895e-9
0.010124958469981361	8.318100349885884e-9
0.010875583262331262	8.322964894397003e-9
0.01162996117864295	8.32785862117234e-9
0.012388110984536127	8.332781732109392e-9
0.013150051539458866	8.337734430800909e-9
0.013915801797156208	8.342716922552717e-9
0.014685380806142003	8.347729414400999e-9
0.015458807710172712	8.352772115130802e-9
0.01623610174872358	8.357845235294334e-9
0.017017282257467212	8.362948987228994e-9
0.017802368668754516	8.368083585076444e-9
0.01859138051209827	8.37324924480138e-9
0.019384337414658823	8.378446184210852e-9
0.020181259101732015	8.383674622973576e-9
0.020982165397240727	8.38893478263952e-9
0.02178707622422691	8.394226886660275e-9
0.02259601160534814	8.399551160408553e-9
0.02340899166337483	8.404907831199534e-9
0.024226036621691812	8.410297128310524e-9
0.02504716680480027	8.415719283002675e-9
0.025872402638824326	8.421174528542225e-9
0.02670176465201842	8.426663100221464e-9
0.02753527347527842	8.4321852353812e-9
0.028372949842654864	8.437741173432267e-9
0.0292148145918682	8.443331155878368e-9
0.03006088866482743	8.448955426338743e-9
0.03091119310815165	8.454614230570274e-9
0.0317657490736924	8.46030781649225e-9
0.03262457781906081	8.466036434208337e-9
0.03348770070815601	8.47180033603202e-9
0.034355139211696875	8.477599776509387e-9
0.035226914907755424	8.483435012444572e-9
0.03610304948229413	8.489306302924172e-9
0.03698356472970569	8.49521390934313e-9
0.03786848255335419	8.501158095428762e-9
0.038757824966120964	8.50713912726826e-9
0.03965161409095162	8.513157273333898e-9
0.04054987216140643	8.519212804510244e-9
0.04145262152221345	8.525305994120213e-9
0.04235988462982453	8.531437117953283e-9
0.04327168405297366	8.537606454292223e-9
0.0441880424732386	8.543814283942132e-9
0.04510898268560485	8.55006089025804e-9
0.046034527599032954	8.556346559173927e-9
0.04696470023702812	8.562671579232362e-9
0.04789952373821329	8.569036241612962e-9
0.048839021356904266	8.57544084016378e-9
0.04978321646368884	8.581885671430795e-9
0.05073213254600732	8.588371034689008e-9
0.05168579320873729	8.5948972319735e-9
0.052644222174780875	8.601464568111704e-9
0.05360744328565471	8.6080733507548e-9
0.054575480502083065	8.61472389041046e-9
0.05554835790459365	8.621416500476403e-9
0.05652609969411678	8.628151497273391e-9
0.05750873019258755	8.634929200079184e-9
0.05849627384355038	8.641749931162991e-9
0.05948875521276831	8.648614015820851e-9
0.060486198988831924	8.655521782410333e-9
0.061488629983776036	8.66247356238732e-9
0.062496073133695054	8.669469690341324e-9
0.06350855349936363	8.676510504033448e-9
0.06452609626686023	8.683596344433511e-9
0.06554872674819473	8.690727555757524e-9
0.0665764703819355	8.697904485507378e-9
0.06760935273384511	8.705127484508803e-9
0.06864739949751451	8.71239690695165e-9
0.06969063649500218	8.719713110430667e-9
0.07073908967747725	8.727076455984785e-9
0.07179278512586448	8.734487308139792e-9
0.07285174905149387	8.741946034950317e-9
0.07391600779675113	8.749453008041759e-9
0.07498558783573481	8.7570086026544e-9
0.07606051577491364	8.764613197686487e-9
0.07714081835378801	8.772267175739446e-9
0.0782265224455569	8.779970923162558e-9
0.07931765505778446	8.787724830099492e-9
0.08041424333307354	8.795529290534038e-9
0.08151631454973869	8.803384702337663e-9
0.08262389612248718	8.811291467318111e-9
0.08373701560309972	8.819249991266911e-9
0.08485570068111534	8.827260684009656e-9
0.08597997918452092	8.835323959455767e-9
0.08710987908044335	8.843440235649314e-9
